,Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
1330,90,2,True,True,True,Persian Gulf Martyrs Lake,1315000000.0,43833.33
1331,85,2,True,True,True,Gheitarieh,7300000000.0,243333.33
1332,350,4,True,True,True,Niavaran,80500000000.0,2683333.33
1333,210,4,True,True,True,Niavaran,21000000000.0,700000.0
1334,87,2,True,True,True,Pardis,890000000.0,29666.67
1335,85,2,True,True,True,Southern Janatabad,4400000000.0,146666.67
1336,92,2,True,True,True,Southern Janatabad,3990000000.0,133000.0
1337,90,2,True,True,True,Shahr-e-Ziba,4150000000.0,138333.33
1338,87,2,True,True,True,Shahr-e-Ziba,3050000000.0,101666.67
1339,108,2,True,True,True,West Ferdows Boulevard,3450000000.0,115000.0
1340,85,2,True,True,False,Southern Janatabad,3400000000.0,113333.33
1341,68,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
1342,138,2,True,True,True,Zaferanieh,17250000000.0,575000.0
1343,78,2,True,True,True,Parand,210000000.0,7000.0
1344,94,2,True,True,True,Qazvin Imamzadeh Hassan,1712000000.0,57066.67
1345,168,3,True,True,True,Aqdasieh,16000000000.0,533333.33
1346,100,2,True,True,True,Niavaran,6200000000.0,206666.67
1347,100,2,True,True,True,Ajudaniye,6300000000.0,210000.0
1348,44,1,False,True,False,Parastar,1030000000.0,34333.33
1349,300,3,False,False,False,Lavasan,27000000000.0,900000.0
1350,280,4,True,True,True,Velenjak,30800000000.0,1026666.67
1351,65,2,True,True,True,West Ferdows Boulevard,2760000000.0,92000.0
1352,180,3,True,True,True,Ajudaniye,13500000000.0,450000.0
1353,176,2,True,True,False,Islamshahr,2800000000.0,93333.33
1354,83,2,True,True,True,Central Janatabad,3859000000.0,128633.33
1355,300,4,True,True,True,Farmanieh,37000000000.0,1233333.33
1356,68,2,False,True,False,Pirouzi,1380000000.0,46000.0
1357,220,3,True,True,True,Aqdasieh,35000000000.0,1166666.67
1358,140,3,True,True,True,Andisheh,1484000000.0,49466.67
1359,290,4,True,True,True,Farmanieh,36000000000.0,1200000.0
1360,75,2,False,True,True,Kahrizak,862500000.0,28750.0
1361,133,3,True,True,True,East Ferdows Boulevard,8000000000.0,266666.67
1362,87,2,True,True,True,Abazar,5655000000.0,188500.0
1363,60,2,False,True,True,Pirouzi,1500000000.0,50000.0
1364,110,2,True,True,True,Pardis,535000000.0,17833.33
1365,149,3,True,True,True,West Ferdows Boulevard,8642000000.0,288066.67
1366,238,3,True,True,True,Velenjak,42840000000.0,1428000.0
1367,90,2,True,True,True,Punak,3500000000.0,116666.67
1368,100,2,True,True,True,Qazvin Imamzadeh Hassan,1850000000.0,61666.67
1369,94,2,True,True,True,Central Janatabad,4512000000.0,150400.0
1370,80,2,True,True,True,Parastar,3360000000.0,112000.0
1371,55,2,False,False,False,Parastar,1280000000.0,42666.67
1372,114,3,True,True,True,Saadat Abad,6800000000.0,226666.67
1373,75,2,True,True,False,Shahr-e-Ziba,1890000000.0,63000.0
1374,146,3,True,True,True,Heravi,7600000000.0,253333.33
1375,70,2,True,True,False,Punak,2280000000.0,76000.0
1376,86,2,True,True,True,Amirabad,4730000000.0,157666.67
1377,69,1,False,True,True,Persian Gulf Martyrs Lake,2100000000.0,70000.0
1378,60,1,True,True,True,West Ferdows Boulevard,3300000000.0,110000.0
1379,101,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
1380,97,2,True,True,True,Hashemi,2300000000.0,76666.67
1381,105,2,True,True,True,Hakimiyeh,3570000000.0,119000.0
1382,110,2,True,True,False,Saadat Abad,12500000000.0,416666.67
1383,75,2,True,True,True,Punak,2700000000.0,90000.0
1384,110,2,True,True,True,Punak,6490000000.0,216333.33
1385,149,3,True,True,False,Mirdamad,9238000000.0,307933.33
1386,105,2,True,True,True,Railway,5000000000.0,166666.67
1387,110,2,True,True,True,Persian Gulf Martyrs Lake,3500000000.0,116666.67
1388,69,2,True,True,True,Pirouzi,1800000000.0,60000.0
1389,190,3,True,True,True,Kook,13000000000.0,433333.33
1390,160,2,True,True,True,Yousef Abad,8600000000.0,286666.67
1391,67,2,False,True,True,Pirouzi,2000000000.0,66666.67
1392,121,2,True,True,True,Narmak,5500000000.0,183333.33
1393,105,2,True,True,True,Gisha,7350000000.0,245000.0
1394,83,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.0
1395,62,1,False,True,True,Pirouzi,1380000000.0,46000.0
1396,55,1,True,True,True,Pirouzi,1750000000.0,58333.33
1397,88,2,True,True,True,Pirouzi,2450000000.0,81666.67
1398,86,2,True,False,True,Air force,3000000000.0,100000.0
1399,62,1,True,True,True,Narmak,2250000000.0,75000.0
1400,65,1,True,True,False,Araj,3100000000.0,103333.33
1401,135,2,True,True,True,Niavaran,14850000000.0,495000.0
1402,226,4,True,True,True,Mahmoudieh,17000000000.0,566666.67
1403,70,2,True,True,True,Tenant,2030000000.0,67666.67
1404,85,1,True,True,True,Kamranieh,7100000000.0,236666.67
1405,170,3,True,True,True,Punak,9350000000.0,311666.67
1406,170,3,True,True,True,Niavaran,14000000000.0,466666.67
1407,574,5,True,True,False,North Program Organization,60000000000.0,2000000.0
1408,360,4,True,True,True,Niavaran,38000000000.0,1266666.67
1409,120,2,True,True,True,Saadat Abad,7300000000.0,243333.33
1410,120,3,True,True,True,Punak,6660000000.0,222000.0
1411,97,2,True,False,True,Tenant,2330000000.0,77666.67
1412,150,3,True,True,True,Pasdaran,11456000000.0,381866.67
1413,140,2,True,True,True,Pasdaran,10500000000.0,350000.0
1414,85,2,True,True,True,Punak,3300000000.0,110000.0
1415,240,3,True,True,True,Velenjak,46000000000.0,1533333.33
1416,120,3,True,True,True,Pardis,670000000.0,22333.33
1417,100,2,True,True,True,Shahr-e-Ziba,4700000000.0,156666.67
1418,105,3,True,True,False,Andisheh,3400000000.0,113333.33
1419,75,2,True,True,True,Punak,2980000000.0,99333.33
1420,51,1,True,True,True,Tenant,1380000000.0,46000.0
1421,89,2,True,True,True,Shahr-e-Ziba,4100000000.0,136666.67
1422,130,3,True,True,True,Saadat Abad,10500000000.0,350000.0
1423,140,2,True,True,True,Pasdaran,10000000000.0,333333.33
1424,100,2,True,True,True,Punak,5650000000.0,188333.33
1425,290,3,True,True,True,Farmanieh,37000000000.0,1233333.33
1426,290,4,True,True,True,Farmanieh,34000000000.0,1133333.33
1427,200,3,True,True,True,Farmanieh,35000000000.0,1166666.67
1428,200,3,True,True,True,Aqdasieh,34800000000.0,1160000.0
1429,450,3,True,False,False,Damavand,3850000000.0,128333.33
1430,37,1,False,True,False,Andisheh,355000000.0,11833.33
1431,140,3,True,True,True,Gheitarieh,8900000000.0,296666.67
1432,150,3,True,True,True,Sadeghieh,5400000000.0,180000.0
1433,465,2,True,False,False,Damavand,3300000000.0,110000.0
1434,160,3,True,True,True,Gheitarieh,9800000000.0,326666.67
1435,403,5,True,False,False,Andisheh,13000000000.0,433333.33
1436,165,2,True,True,True,Pakdasht,1200000000.0,40000.0
1437,405,5,True,True,False,Andisheh,11000000000.0,366666.67
1438,400,5,True,True,False,Andisheh,11000000000.0,366666.67
1439,87,2,True,True,True,Pardis,550000000.0,18333.33
1440,88,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.33
1441,145,3,True,True,True,Heravi,9000000000.0,300000.0
1442,86,2,True,True,True,Air force,2924000000.0,97466.67
1443,350,3,True,True,False,Pasdaran,1000000000.0,33333.33
1444,200,3,True,True,True,Kook,12000000000.0,400000.0
1445,115,3,True,True,True,Velenjak,12650000000.0,421666.67
1446,90,2,True,True,True,Gheitarieh,7000000000.0,233333.33
1447,107,3,True,True,True,Gheitarieh,6420000000.0,214000.0
1448,84,2,True,True,True,Pirouzi,2688000000.0,89600.0
1449,112,2,True,True,True,Pardis,480000000.0,16000.0
1450,114,2,True,True,True,Persian Gulf Martyrs Lake,3690000000.0,123000.0
1451,120,3,True,True,True,Pardis,650000000.0,21666.67
1452,113,2,True,True,True,Persian Gulf Martyrs Lake,3800000000.0,126666.67
1453,84,2,True,True,True,West Pars,3100000000.0,103333.33
1454,45,1,False,True,False,Shahran,1580000000.0,52666.67
1455,53,1,True,True,False,East Ferdows Boulevard,1920000000.0,64000.0
1456,155,2,True,True,True,Pardis,1900000000.0,63333.33
1457,56,1,True,True,True,Shahran,2450000000.0,81666.67
1458,67,2,True,True,True,East Ferdows Boulevard,2380000000.0,79333.33
1459,79,2,True,True,True,East Ferdows Boulevard,2600000000.0,86666.67
1460,65,1,True,True,True,Gheitarieh,4225000000.0,140833.33
1461,113,2,True,True,True,Rudhen,1550000000.0,51666.67
1462,54,1,True,True,False,Aqdasieh,3500000000.0,116666.67
1463,170,3,False,False,False,Velenjak,15700000000.0,523333.33
1464,42,1,False,True,True,Jeyhoon,1050000000.0,35000.0
1465,160,3,False,True,False,Pakdasht,910000000.0,30333.33
1466,56,1,True,True,True,Punak,2850000000.0,95000.0
1467,75,2,True,True,True,Rudhen,1000000000.0,33333.33
1468,80,2,True,True,False,Rudhen,750000000.0,25000.0
1469,41,1,False,True,True,Farmanieh,2530000000.0,84333.33
1470,117,2,False,True,True,Rudhen,1580000000.0,52666.67
1471,88,2,True,True,True,Abazar,5600000000.0,186666.67
1472,114,2,True,True,True,Abazar,6700000000.0,223333.33
1473,75,2,True,True,True,Shahrake Qods,735000000.0,24500.0
1474,160,3,True,True,True,Andisheh,3000000000.0,100000.0
1475,87,2,True,True,True,Abazar,5600000000.0,186666.67
1476,104,2,True,True,True,Abazar,3400000000.0,113333.33
1477,90,2,False,True,False,Shahrake Qods,665000000.0,22166.67
1478,120,2,True,True,False,Andisheh,1800000000.0,60000.0
1479,88,2,False,True,True,Shahrake Qods,760000000.0,25333.33
1480,76,2,True,True,True,Abazar,3000000000.0,100000.0
1481,85,2,True,True,True,Southern Janatabad,3600000000.0,120000.0
1482,71,2,False,True,False,Northern Janatabad,2600000000.0,86666.67
1483,200,3,True,True,True,Heravi,14950000000.0,498333.33
1484,104,2,True,False,True,Air force,4200000000.0,140000.0
1485,165,3,True,True,True,Aqdasieh,20000000000.0,666666.67
1486,82,2,True,True,True,Abazar,3800000000.0,126666.67
1487,115,2,True,True,True,Gheitarieh,8300000000.0,276666.67
1488,350,5,True,True,True,Gheitarieh,35000000000.0,1166666.67
1489,106,2,True,True,True,Abazar,4500000000.0,150000.0
1490,40,1,False,True,True,Karoon,880000000.0,29333.33
1491,130,2,True,True,True,Gheitarieh,12000000000.0,400000.0
1492,46,1,True,True,False,Jeyhoon,750000000.0,25000.0
1493,121,2,True,True,True,Dehkade Olampic,4840000000.0,161333.33
1494,80,2,True,True,True,Jeyhoon,1500000000.0,50000.0
1495,154,3,True,True,True,Ostad Moein,4000000000.0,133333.33
1496,60,1,False,True,False,Jeyhoon,1020000000.0,34000.0
1497,68,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67
1498,89,2,True,False,True,Andisheh,1100000000.0,36666.67
1499,70,2,True,True,True,Jeyhoon,1600000000.0,53333.33
1500,45,1,True,True,True,Qasr-od-Dasht,1300000000.0,43333.33
1501,113,2,True,True,True,Amirabad,5080000000.0,169333.33
1502,85,2,True,True,True,Dorous,4200000000.0,140000.0
1503,42,1,True,False,True,Vahidieh,975000000.0,32500.0
1504,108,2,True,True,True,Shahran,4300000000.0,143333.33
1505,82,2,True,True,True,Punak,2900000000.0,96666.67
1506,76,2,True,False,True,Punak,4250000000.0,141666.67
1507,68,2,True,True,True,West Ferdows Boulevard,2200000000.0,73333.33
1508,79,2,True,True,True,Punak,3250000000.0,108333.33
1509,71,2,True,True,True,Punak,2700000000.0,90000.0
1510,73,2,True,True,True,Punak,3550000000.0,118333.33
1511,89,2,True,True,True,Shahrake Qods,1610000000.0,53666.67
1512,85,2,True,True,True,Shahr-e-Ziba,2750000000.0,91666.67
1513,96,2,True,True,True,East Ferdows Boulevard,3950000000.0,131666.67
1514,95,2,True,True,True,Andisheh,1200000000.0,40000.0
1515,60,2,True,True,True,Punak,2050000000.0,68333.33
1516,88,2,False,False,True,Parand,485000000.0,16166.67
1517,145,3,True,True,True,Pasdaran,1450000000.0,48333.33
1518,75,2,False,True,False,Malard,250000000.0,8333.33
1519,145,3,True,True,True,Gholhak,7850000000.0,261666.67
1520,105,3,True,True,True,Ostad Moein,2910000000.0,97000.0
1521,100,2,False,True,False,Tehransar,2000000000.0,66666.67
1522,67,2,True,True,True,Feiz Garden,2120000000.0,70666.67
1523,78,2,True,False,True,Jeyhoon,2250000000.0,75000.0
1524,125,2,True,True,True,Gheitarieh,12500000000.0,416666.67
1525,91,2,True,True,True,Shahran,3350000000.0,111666.67
1526,195,3,True,True,True,Gheitarieh,19000000000.0,633333.33
1527,87,2,False,False,True,Pardis,585000000.0,19500.0
1528,99,2,True,True,True,Punak,4200000000.0,140000.0
1529,113,2,True,True,True,Punak,5100000000.0,170000.0
1530,100,2,True,True,True,Punak,4300000000.0,143333.33
1531,200,3,True,True,True,Zaferanieh,24000000000.0,800000.0
1532,106,2,True,True,True,Pardis,560000000.0,18666.67
1533,105,2,True,True,True,Shahran,3750000000.0,125000.0
1534,228,3,True,True,True,Zaferanieh,20292000000.0,676400.0
1535,75,2,True,True,True,Shahran,3650000000.0,121666.67
1536,84,3,True,True,True,Shahran,3050000000.0,101666.67
1537,90,2,True,True,True,Shahr-e-Ziba,3150000000.0,105000.0
1538,66,2,True,False,True,Ostad Moein,1580000000.0,52666.67
1539,130,3,True,True,True,Northern Suhrawardi,7800000000.0,260000.0
1540,101,2,True,True,True,Central Janatabad,4700000000.0,156666.67
1541,103,2,False,True,False,Shahran,3220000000.0,107333.33
1542,60,2,True,True,False,Pirouzi,1450000000.0,48333.33
1543,123,2,True,True,True,Persian Gulf Martyrs Lake,360000000.0,12000.0
1544,70,2,True,True,True,Punak,2700000000.0,90000.0
1545,177,3,True,True,True,Velenjak,21700000000.0,723333.33
1546,230,3,True,True,True,Farmanieh,22000000000.0,733333.33
1547,105,2,True,True,True,Pardis,540000000.0,18000.0
1548,87,2,False,False,True,Pardis,810000000.0,27000.0
1549,104,2,True,True,True,Pardis,590000000.0,19666.67
1550,105,2,True,True,True,Pardis,555000000.0,18500.0
1551,310,3,True,True,True,Elahieh,45500000000.0,1516666.67
1552,108,2,True,True,True,Shams Abad,4550000000.0,151666.67
1553,105,2,True,True,True,Pardis,540000000.0,18000.0
1554,75,2,True,True,False,Central Janatabad,2750000000.0,91666.67
1555,108,2,True,True,True,Shams Abad,4130000000.0,137666.67
1556,105,2,True,True,True,Pardis,550000000.0,18333.33
1557,116,2,True,True,True,West Ferdows Boulevard,5050000000.0,168333.33
1558,43,1,True,True,True,Shams Abad,1800000000.0,60000.0
1559,64,2,False,True,False,Jeyhoon,920000000.0,30666.67
1560,48,1,True,True,False,Salsabil,1048000000.0,34933.33
1561,134,3,True,True,True,Andisheh,1100000000.0,36666.67
1562,134,3,True,True,True,Andisheh,1100000000.0,36666.67
1563,100,2,False,False,False,Pardis,650000000.0,21666.67
1564,230,3,True,True,True,Farmanieh,20700000000.0,690000.0
1565,238,3,True,True,True,Velenjak,46900000000.0,1563333.33
1566,48,1,True,True,False,Salsabil,995000000.0,33166.67
1567,270,5,True,True,False,Aqdasieh,14500000000.0,483333.33
1568,105,2,False,True,False,Andisheh,1100000000.0,36666.67
1569,105,2,True,True,True,Pardis,550000000.0,18333.33
1570,86,2,True,True,True,Pardis,780000000.0,26000.0
1571,130,3,True,True,True,West Pars,6760000000.0,225333.33
1572,87,2,True,True,True,Pardis,960000000.0,32000.0
1573,80,2,False,True,False,Shahrake Qods,1200000000.0,40000.0
1574,112,2,True,True,True,Yousef Abad,5600000000.0,186666.67
1575,120,2,True,True,False,Pardis,1800000000.0,60000.0
1576,125,2,True,True,True,Pardis,2100000000.0,70000.0
1578,100,2,True,True,True,Pirouzi,2600000000.0,86666.67
1579,123,3,True,True,True,East Ferdows Boulevard,5600000000.0,186666.67
1580,100,2,True,True,True,Pirouzi,4000000000.0,133333.33
1581,88,2,True,True,True,Northern Janatabad,2980000000.0,99333.33
1582,87,2,True,True,True,Pardis,720000000.0,24000.0
1583,66,2,True,False,True,Ostad Moein,1580000000.0,52666.67
1584,85,2,True,True,True,Pardis,730000000.0,24333.33
1585,84,2,False,True,False,Sattarkhan,2600000000.0,86666.67
1586,110,2,True,True,True,Yousef Abad,5700000000.0,190000.0
1587,170,3,True,True,True,Niavaran,22100000000.0,736666.67
1588,220,3,True,True,True,Niavaran,19800000000.0,660000.0
1589,101,2,True,True,True,Yousef Abad,5500000000.0,183333.33
1590,100,2,True,True,True,Gheitarieh,6800000000.0,226666.67
1591,193,3,True,True,True,Kook,13000000000.0,433333.33
1592,45,1,False,True,False,Andisheh,395000000.0,13166.67
1593,86,2,True,False,True,Pirouzi,2050000000.0,68333.33
1594,138,3,True,True,True,Islamshahr,1690000000.0,56333.33
1595,100,2,False,True,False,Tehransar,2000000000.0,66666.67
1596,55,1,True,True,True,Saadat Abad,4000000000.0,133333.33
1597,100,2,True,True,True,Gheitarieh,8200000000.0,273333.33
1598,108,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0
1599,94,2,True,True,True,Gheitarieh,8350000000.0,278333.33
1600,101,2,True,True,True,Gheitarieh,8800000000.0,293333.33
1601,101,2,True,True,True,Gheitarieh,8500000000.0,283333.33
1602,99,1,True,True,True,Gheitarieh,8400000000.0,280000.0
1603,97,2,True,True,True,Shahrake Gharb,7500000000.0,250000.0
1604," 8,400,000,000 ",2,True,True,True,Gheitarieh,8700000000.0,290000.0
1605,126,2,True,True,True,Gheitarieh,11500000000.0,383333.33
1606,105,2,True,True,True,Pardis,525000000.0,17500.0
1607,101,2,True,True,True,Tarasht,3345000000.0,111500.0
1608,100,2,True,True,True,Gheitarieh,8300000000.0,276666.67
1609,90,2,True,True,True,Shahrake Qods,990000000.0,33000.0
1610,146,3,True,True,True,Saadat Abad,10800000000.0,360000.0
1611,90,3,True,True,False,Salsabil,2550000000.0,85000.0
1612,60,2,False,True,False,Shahrake Azadi,1680000000.0,56000.0
1613,130,3,True,True,True,Shahrake Gharb,14300000000.0,476666.67
1614,85,2,True,True,False,Air force,2700000000.0,90000.0
1615,80,1,False,True,False,Shahrake Qods,560000000.0,18666.67
1616,132,3,True,True,True,Pasdaran,9900000000.0,330000.0
1617,115,2,True,True,True,Tarasht,4600000000.0,153333.33
1618,70,2,False,True,False,Pirouzi,1550000000.0,51666.67
1619,145,3,True,True,True,Pirouzi,3900000000.0,130000.0
1620,88,2,True,True,True,Punak,2980000000.0,99333.33
1621,54,1,False,True,False,Beryanak,830000000.0,27666.67
1622,65,2,True,True,False,Pirouzi,1650000000.0,55000.0
1623,70,1,True,True,False,Dehkade Olampic,2000000000.0,66666.67
1624,63,1,True,True,True,Ostad Moein,1380000000.0,46000.0
1625,190,3,True,True,True,Zaferanieh,13000000000.0,433333.33
1626,57,1,True,True,True,Qasr-od-Dasht,1200000000.0,40000.0
1627,144,3,True,True,True,Velenjak,12000000000.0,400000.0
1628,85,2,True,True,True,Shahr-e-Ziba,3450000000.0,115000.0
1629,65,2,False,True,True,West Pars,2000000000.0,66666.67
1630,88,3,False,False,True,Parand,520000000.0,17333.33
1631,74,2,True,True,True,Darband,4100000000.0,136666.67
1632,76,2,False,False,False,Parand,365000000.0,12166.67
1633,88,2,False,False,True,Parand,580000000.0,19333.33
1634,49,1,True,True,True,Punak,2694000000.0,89800.0
1635,287,5,True,True,False,Vanak,57500000000.0,1916666.67
1636,95,2,True,True,False,Punak,3900000000.0,130000.0
1637,65,1,True,True,True,Air force,1690000000.0,56333.33
1638,86,2,True,True,True,Niavaran,5580000000.0,186000.0
1639,86,2,True,True,True,Kamranieh,5500000000.0,183333.33
1640,90,2,True,True,True,Golestan,690000000.0,23000.0
1641,62,2,True,True,False,Ekhtiarieh,3300000000.0,110000.0
1642,157,3,True,True,True,Gheitarieh,13600000000.0,453333.33
1643,90,2,True,True,True,Southern Chitgar,690000000.0,23000.0
1644,190,3,True,True,True,Gheitarieh,15500000000.0,516666.67
1645,90,2,True,True,True,Railway,1315000000.0,43833.33
1646,150,3,True,True,True,Gheitarieh,11000000000.0,366666.67
1647,70,2,True,True,True,Shahrake Qods,735000000.0,24500.0
1648,91,2,True,True,True,Tehran Now,3000000000.0,100000.0
1649,155,3,True,True,True,Gheitarieh,14700000000.0,490000.0
1650,245,3,True,True,True,Niavaran,21560000000.0,718666.67
1651,120,2,True,True,True,West Ferdows Boulevard,5000000000.0,166666.67
